code,baseyear,lineupyear,survname,welfaretype,sample,vintage,geo_code,poor215_ln,poor365_ln,poor685_ln,prosgap2017,geo_code2_new
MNE,2022,2021,SILC-C,INC,Podgorica,Fall 2024,MNE_2015_GAUL1_25365,0.0195,0.03,0.0977,2.7783278,MNE_2015_ADM1_25365
MNG,2022,2021,HSES,CONS,Ulaanbaatar,Fall 2024,MNG_2015_GAUL1_2095,0.0054,0.0397,0.2232,2.7378745,MNG_2015_ADM1_2095
MNG,2022,2021,HSES,CONS,Dornod,Fall 2024,MNG_2015_GAUL1_2081,0.0047,0.0575,0.3921,3.5220342,MNG_2015_ADM1_2081
MNG,2022,2021,HSES,CONS,Su'xbaatar,Fall 2024,MNG_2015_GAUL1_2093,0.0019,0.0167,0.2552,2.9649454,MNG_2015_ADM1_2093
MNG,2022,2021,HSES,CONS,Xentii,Fall 2024,MNG_2015_GAUL1_2086,0.0054,0.0813,0.3723,3.5470634,MNG_2015_ADM1_2086
MNG,2022,2021,HSES,CONS,To'v,Fall 2024,MNG_2015_GAUL1_2094,0,0.057,0.3493,3.30615,MNG_2015_ADM1_2094
MNG,2022,2021,HSES,CONS,Govisu'mber,Fall 2024,MNG_2015_GAUL1_2084,0,0.0284,0.1928,2.6139455,MNG_2015_ADM1_2084
MNG,2022,2021,HSES,CONS,Selenge,Fall 2024,MNG_2015_GAUL1_2092,0.0149,0.0322,0.2431,3.0179513,MNG_2015_ADM1_2092
MNG,2022,2021,HSES,CONS,Dornogovi,Fall 2024,MNG_2015_GAUL1_2082,0.0033,0.0265,0.2549,2.9258604,MNG_2015_ADM1_2082
MNG,2022,2021,HSES,CONS,Darxan-Uul,Fall 2024,MNG_2015_GAUL1_2079,0,0.0177,0.1973,2.7033575,MNG_2015_ADMx_167_1
MNG,2022,2021,HSES,CONS,O'mnogovi,Fall 2024,MNG_2015_GAUL1_2089,0,0.0128,0.1927,2.8202744,MNG_2015_ADM1_2089
MNG,2022,2021,HSES,CONS,Dundgovi,Fall 2024,MNG_2015_GAUL1_2083,0.0027,0.0449,0.2766,3.0967895,MNG_2015_ADM1_2083
MNG,2022,2021,HSES,CONS,Orxon,Fall 2024,MNG_2015_GAUL1_2090,0,0.025,0.1789,2.5928702,MNG_2015_ADM1_2090
MNG,2022,2021,HSES,CONS,O'vorxangai,Fall 2024,MNG_2015_GAUL1_2091,0,0.0303,0.4074,3.4325011,MNG_2015_ADM1_2091
MNG,2022,2021,HSES,CONS,Bulgan,Fall 2024,MNG_2015_GAUL1_2078,0.0072,0.0799,0.3466,3.4779402,MNG_2015_ADM1_2078
MNG,2022,2021,HSES,CONS,Bayanxongor,Fall 2024,MNG_2015_GAUL1_2077,0.0064,0.088,0.4154,3.6353067,MNG_2015_ADM1_2077
MNG,2022,2021,HSES,CONS,Arxangai,Fall 2024,MNG_2015_GAUL1_2075,0,0.0151,0.3004,3.0932742,MNG_2015_ADM1_2075
MNG,2022,2021,HSES,CONS,Xo'vsgol,Fall 2024,MNG_2015_GAUL1_2088,0,0.0215,0.3364,3.2711359,MNG_2015_ADM1_2088
MNG,2022,2021,HSES,CONS,Zavxan,Fall 2024,MNG_2015_GAUL1_2097,0,0.0201,0.25,2.925609,MNG_2015_ADM1_2007
MNG,2022,2021,HSES,CONS,Govi-Altai,Fall 2024,MNG_2015_GAUL1_2085,0.0081,0.054,0.3583,3.4851994,MNG_2015_ADM1_2085
MNG,2022,2021,HSES,CONS,Bayan-O'lgii,Fall 2024,MNG_2015_GAUL1_2076,0,0.0312,0.4145,3.4766601,MNG_2015_ADM1_2076
MNG,2022,2021,HSES,CONS,Xovd,Fall 2024,MNG_2015_GAUL1_2087,0,0.0342,0.4104,3.4781945,MNG_2015_ADM1_2087
MNG,2022,2021,HSES,CONS,Uvs,Fall 2024,MNG_2015_GAUL1_2096,0,0.0644,0.4331,3.6698166,MNG_2015_ADM1_2096
MOZ,2019,2021,IOF,CONS,Niassa,Fall 2024,MOZ_2015_GAUL1_2119,0.7433,0.92,0.9853,20.795724,MOZ_2015_ADM1_2119
MOZ,2019,2021,IOF,CONS,Maputo,Fall 2024,MOZ_2015_GAULx_41373,0.3434,0.6188,0.8473,11.017428,MOZ_2015_ADM1_41373
MOZ,2019,2021,IOF,CONS,Cidade de Maputo,Fall 2024,MOZ_2015_GAUL2_41374,0.2311,0.491,0.7686,8.2696692,MOZ_2015_ADM2_41374
MOZ,2019,2021,IOF,CONS,Cabo Delgado,Fall 2024,MOZ_2015_GAUL1_2112,0.8719,0.9569,0.9842,29.342223,MOZ_2015_ADM1_2112
MOZ,2019,2021,IOF,CONS,Nampula,Fall 2024,MOZ_2015_GAUL1_2118,0.895,0.9599,0.986,36.040753,MOZ_2015_ADM1_2118
MOZ,2019,2021,IOF,CONS,Zambezia,Fall 2024,MOZ_2015_GAUL1_2122,0.8727,0.9582,0.992,27.526467,MOZ_2015_ADM1_2122
MOZ,2019,2021,IOF,CONS,Tete,Fall 2024,MOZ_2015_GAUL1_2121,0.6479,0.8793,0.9611,21.350184,MOZ_2015_ADM1_2121
MOZ,2019,2021,IOF,CONS,Manica,Fall 2024,MOZ_2015_GAUL1_2115,0.732,0.8839,0.9674,22.938147,MOZ_2015_ADM1_2115
MOZ,2019,2021,IOF,CONS,Sofala,Fall 2024,MOZ_2015_GAUL1_2120,0.7152,0.8881,0.9718,20.956003,MOZ_2015_ADM1_2120
MOZ,2019,2021,IOF,CONS,Inhambane,Fall 2024,MOZ_2015_GAUL1_2114,0.7075,0.8567,0.9543,20.849904,MOZ_2015_ADM1_2114
MOZ,2019,2021,IOF,CONS,Gaza,Fall 2024,MOZ_2015_GAUL1_2113,0.7476,0.8958,0.9793,31.256933,MOZ_2015_ADM1_2113
MRT,2019,2021,EPCV,CONS,Hodh Ech Chargi,Fall 2024,MRT_2015_GAUL1_2010,0.0285,0.2265,0.6948,5.2604441,MRT_2015_ADM1_2010
MRT,2019,2021,EPCV,CONS,Guidimakha,Fall 2024,MRT_2015_GAUL1_2009,0.1722,0.4859,0.8182,8.2005515,MRT_2015_ADM1_2009
MRT,2019,2021,EPCV,CONS,Tiris-Zemmour,Fall 2024,MRT_2015_GAUL1_2015,0.0309,0.1102,0.4527,4.1341069,MRT_2015_ADM1_2015
MRT,2019,2021,EPCV,CONS,Inchiri,Fall 2024,MRT_2015_GAUL1_2012,0.0061,0.1093,0.651,4.571998,MRT_2015_ADM1_2012
MRT,2019,2021,EPCV,CONS,Nouakchott,Fall 2024,MRT_2015_GAUL1_2013,0.0268,0.1349,0.5543,4.596406,MRT_2015_ADM1_2013
MRT,2019,2021,EPCV,CONS,Hodh El Gharbi,Fall 2024,MRT_2015_GAUL1_2011,0.0334,0.3111,0.8029,6.0231616,MRT_2015_ADM1_2011
MRT,2019,2021,EPCV,CONS,Assaba,Fall 2024,MRT_2015_GAUL1_2005,0.0977,0.3736,0.733,6.6311296,MRT_2015_ADM1_2005
MRT,2019,2021,EPCV,CONS,Gorgol,Fall 2024,MRT_2015_GAUL1_2008,0.0613,0.3402,0.8345,6.395827,MRT_2015_ADM1_2008
MRT,2019,2021,EPCV,CONS,Brakna,Fall 2024,MRT_2015_GAUL1_2006,0.1061,0.415,0.8163,7.0850908,MRT_2015_ADM1_2006
MRT,2019,2021,EPCV,CONS,Trarza,Fall 2024,MRT_2015_GAUL1_2016,0.0375,0.2537,0.7016,5.4800718,MRT_2015_ADM1_2016
MRT,2019,2021,EPCV,CONS,Adrar,Fall 2024,MRT_2015_GAUL1_2004,0.0166,0.2719,0.7306,5.5334707,MRT_2015_ADM1_2004
MRT,2019,2021,EPCV,CONS,Dakhlet-Nouadhibou,Fall 2024,MRT_2015_GAUL1_2007,0,0.0772,0.4495,3.8562506,MRT_2015_ADM1_2007
MRT,2019,2021,EPCV,CONS,Tagant,Fall 2024,MRT_2015_GAUL1_2014,0.0877,0.3935,0.7927,6.6078009,MRT_2015_ADM1_2014
MUS,2017,2021,HBS,CONS,Port Louis,Fall 2024,MUS_2015_GAUL1_2024,0.0043,0.024,0.1875,2.5986269,MUS_2015_GADM_MUS.8_1
MUS,2017,2021,HBS,CONS,Pamplemousses,Fall 2024,MUS_2015_GAUL1_2022,0,0.0159,0.1256,2.2437033,MUS_2015_GADM_MUS.6_1
MUS,2017,2021,HBS,CONS,Riviere Du Rempart,Fall 2024,MUS_2015_GAUL1_2025,0,0.0072,0.1111,2.3080899,MUS_2015_GADM_MUS.9_1
MUS,2017,2021,HBS,CONS,Flacq,Fall 2024,MUS_2015_GAUL1_2019,0.0011,0.0144,0.1398,2.4222263,MUS_2015_GADM_MUS.3_1
MUS,2017,2021,HBS,CONS,Grand Port,Fall 2024,MUS_2015_GAUL1_2020,0,0.023,0.1942,2.6681142,MUS_2015_GADM_MUS.4_1
MUS,2017,2021,HBS,CONS,Savanne,Fall 2024,MUS_2015_GAUL1_2026,0,0.0207,0.1899,2.6234515,MUS_2015_GADM_MUS.12_1
MUS,2017,2021,HBS,CONS,Plaines Wilhems,Fall 2024,MUS_2015_GAUL1_2023,0.0017,0.0124,0.1082,2.0753137,MUS_2015_GADM_MUS.7_1
MUS,2017,2021,HBS,CONS,Moka,Fall 2024,MUS_2015_GAUL1_2021,0,0.0068,0.1424,2.3087521,MUS_2015_GADM_MUS.5_1
MUS,2017,2021,HBS,CONS,Black River,Fall 2024,MUS_2015_GAUL1_2018,0,0.028,0.179,2.4773719,MUS_2015_GADM_MUS.2_1
MUS,2017,2021,HBS,CONS,Administrative unit not available,Fall 2024,MUS_2015_GAUL1_2017,0.0308,0.1645,0.4895,4.2664806,MUS_2015_GADM_MUS.10_1
MWI,2019,2021,IHS-V,CONS,Chitipa,Fall 2024,MWI_2015_GAUL2_19316,0.6685,0.9199,0.9914,16.907047,MWI_2015_ADM2_19316
MWI,2019,2021,IHS-V,CONS,Karonga,Fall 2024,MWI_2015_GAUL2_19317,0.6549,0.8884,0.9818,15.686358,MWI_2015_ADM2_19317
MWI,2019,2021,IHS-V,CONS,Nkhata Bay,Fall 2024,MWI_2015_GAUL2_42173,0.4447,0.8092,0.9844,11.968716,MWI_2015_ADM2_42173
MWI,2019,2021,IHS-V,CONS,Rumphi,Fall 2024,MWI_2015_GAUL2_19320,0.4711,0.8575,0.9714,12.961576,MWI_2015_ADM2_19320
MWI,2019,2021,IHS-V,CONS,Mzimba,Fall 2024,MWI_2015_GAUL2_19318,0.5485,0.8034,0.9517,14.466851,MWI_2015_ADM2_19318
MWI,2019,2021,IHS-V,CONS,Likoma,Fall 2024,MWI_2015_GAUL2_42172,0.4808,0.8283,0.976,13.505869,MWI_2015_M2_42172
MWI,2019,2021,IHS-V,CONS,Kasungu,Fall 2024,MWI_2015_GAUL2_19309,0.8253,0.9682,0.9959,21.438117,MWI_2015_ADM2_19309
MWI,2019,2021,IHS-V,CONS,Nkhotakota,Fall 2024,MWI_2015_GAUL2_19312,0.6948,0.9038,0.9907,18.023381,MWI_2015_ADM2_19312
MWI,2019,2021,IHS-V,CONS,Ntchisi,Fall 2024,MWI_2015_GAUL2_19314,0.7753,0.9443,0.9983,18.85635,MWI_2015_ADM2_19314
MWI,2019,2021,IHS-V,CONS,Dowa,Fall 2024,MWI_2015_GAUL2_19308,0.8383,0.963,0.9928,22.236471,MWI_2015_ADM2_19308
MWI,2019,2021,IHS-V,CONS,Salima,Fall 2024,MWI_2015_GAUL2_19315,0.7618,0.923,0.9787,22.166536,MWI_2015_ADM2_19315
MWI,2019,2021,IHS-V,CONS,Lilongwe,Fall 2024,MWI_2015_GAUL2_19310,0.6164,0.8222,0.9499,17.448211,MWI_2015_ADM2_19310
MWI,2019,2021,IHS-V,CONS,Mchinji,Fall 2024,MWI_2015_GAUL2_19311,0.8152,0.9682,0.9975,23.244042,MWI_2015_ADM2_19311
MWI,2019,2021,IHS-V,CONS,Dedza,Fall 2024,MWI_2015_GAUL2_19307,0.7866,0.9445,0.9907,22.438252,MWI_2015_ADM2_19307
MWI,2019,2021,IHS-V,CONS,Ntcheu,Fall 2024,MWI_2015_GAUL2_19313,0.8008,0.9325,0.9991,21.001794,MWI_2015_ADM2_19313
MWI,2019,2021,IHS-V,CONS,Mangochi,Fall 2024,MWI_2015_GAUL2_19325,0.8187,0.9543,0.9927,22.197637,MWI_2015_ADM2_19325
MWI,2019,2021,IHS-V,CONS,Machinga,Fall 2024,MWI_2015_GAUL2_42175,0.8189,0.9638,0.9939,21.709731,MWI_2015_ADM2_42175
MWI,2019,2021,IHS-V,CONS,Zomba,Fall 2024,MWI_2015_GAUL2_19330,0.6655,0.8754,0.9577,17.640165,MWI_2015_GADM1_MWI_MWI.28_1
MWI,2019,2021,IHS-V,CONS,Chiradzulu,Fall 2024,MWI_2015_GAUL2_19323,0.6685,0.9059,0.9873,17.034383,MWI_2015_ADM2_19323
MWI,2019,2021,IHS-V,CONS,Blantyre,Fall 2024,MWI_2015_GAUL2_19321,0.41,0.6861,0.8842,12.044769,MWI_2015_ADM2_19321
MWI,2019,2021,IHS-V,CONS,Mwanza,Fall 2024,MWI_2015_GAUL2_65271,0.7444,0.9066,0.9838,18.495294,MWI_2015_ADM2_65271
MWI,2019,2021,IHS-V,CONS,Thyolo,Fall 2024,MWI_2015_GAUL2_19329,0.7384,0.9502,0.9955,18.166099,MWI_2015_ADM2_19329
MWI,2019,2021,IHS-V,CONS,Mulanje,Fall 2024,MWI_2015_GAUL2_42176,0.7918,0.9405,0.9919,20.032876,MWI_2015_ADM2_42176
MWI,2019,2021,IHS-V,CONS,Phalombe,Fall 2024,MWI_2015_GAUL2_42177,0.8621,0.9653,0.9919,21.92065,MWI_2015_ADM2_42177
MWI,2019,2021,IHS-V,CONS,Chikwawa,Fall 2024,MWI_2015_GAUL2_19322,0.8394,0.9653,0.9957,21.200483,MWI_2015_ADM2_19322
MWI,2019,2021,IHS-V,CONS,Nsanje,Fall 2024,MWI_2015_GAUL2_19328,0.8224,0.9599,0.9901,22.816253,MWI_2015_ADM2_19328
MWI,2019,2021,IHS-V,CONS,Balaka,Fall 2024,MWI_2015_GAUL2_42174,0.7948,0.933,0.9885,21.264012,MWI_2015_ADM2_42174
MWI,2019,2021,IHS-V,CONS,Neno,Fall 2024,MWI_2015_GAUL2_65270,0.7251,0.9135,0.9771,16.574323,MWI_2015_ADM2_65270
MYS,2022,2021,HIS,INC,Johor,Fall 2024,MYS_2015_GAUL1_1891,0,0,0.01523831,1.1496541,MYS_2015_ADM1_1891
MYS,2022,2021,HIS,INC,Kedah,Fall 2024,MYS_2015_GAUL1_1892,0,0.00098735,0.0333104,1.5741081,MYS_2015_ADM1_1892
MYS,2022,2021,HIS,INC,Kelantan,Fall 2024,MYS_2015_GAUL1_1893,0,0.00415844,0.08426857,1.9679668,MYS_2015_ADM1_1893
MYS,2022,2021,HIS,INC,Melaka,Fall 2024,MYS_2015_GAUL1_1895,0,0.00058714,0.00797525,1.1891755,MYS_2015_ADM1_1895
MYS,2022,2021,HIS,INC,Negeri Sembilan,Fall 2024,MYS_2015_GAUL1_1896,0,0,0.02146021,1.3159456,MYS_2015_ADM1_1896
MYS,2022,2021,HIS,INC,Pahang,Fall 2024,MYS_2015_GAUL1_1897,0,0.00052468,0.02230713,1.416932,MYS_2015_ADM1_1897
MYS,2022,2021,HIS,INC,Pulau Pinang,Fall 2024,MYS_2015_GAUL1_1900,0,0.00041696,0.00798141,1.0425554,MYS_2015_ADM1_1900
MYS,2022,2021,HIS,INC,Perak,Fall 2024,MYS_2015_GAUL1_1898,0,0.0005943,0.0265346,1.4468866,MYS_2015_ADM1_1898
MYS,2022,2021,HIS,INC,Perlis,Fall 2024,MYS_2015_GAUL1_1899,0,0,0.01491161,1.4159818,MYS_2015_ADM1_1899
MYS,2022,2021,HIS,INC,Selangor,Fall 2024,MYS_2015_GAUL1_1903,0,0.00011092,0.00267653,0.82055585,MYS_2015_ADM1_1903
MYS,2022,2021,HIS,INC,Terengganu,Fall 2024,MYS_2015_GAUL1_1904,0,0.0005989,0.02225246,1.4667367,MYS_2015_ADM1_1904
MYS,2022,2021,HIS,INC,Sabah,Fall 2024,MYS_2015_GAUL1_1901,0,0.00933412,0.11291884,1.9734014,MYS_2015_ADM1_1901
MYS,2022,2021,HIS,INC,Sarawak,Fall 2024,MYS_2015_GAUL1_1902,0,0.00178018,0.04894194,1.5781947,MYS_2015_ADM1_1902
MYS,2022,2021,HIS,INC,Kuala Lumpur,Fall 2024,MYS_2015_GAUL1_1894,0,0,0.00183017,0.7125981,MYS_2015_ADM1_1894
NAM,2015,2021,NHIES,CONS,Karas,Fall 2024,NAM_2015_GAUL1_2140,0.0853,0.2297,0.4942,5.2528827,NAM_2015_ADM1_2140
NAM,2015,2021,NHIES,CONS,Omusati,Fall 2024,NAM_2015_GAUL1_2146,0.1907,0.4499,0.7493,7.9725045,NAM_2015_ADM1_2146
NAM,2015,2021,NHIES,CONS,Oshana,Fall 2024,NAM_2015_GAUL1_2147,0.0995,0.262,0.5247,5.2965852,NAM_2015_ADM1_2147
NAM,2015,2021,NHIES,CONS,Oshikoto,Fall 2024,NAM_2015_GAUL1_2148,0.1349,0.3754,0.6777,6.8492683,NAM_2015_ADM1_2148
NAM,2015,2021,NHIES,CONS,Otjozondjupa,Fall 2024,NAM_2015_GAUL1_2149,0.1843,0.3411,0.6077,8.0069267,NAM_2015_ADM1_2149
NAM,2015,2021,NHIES,CONS,Caprivi,Fall 2024,NAM_2015_GAUL1_2137,0.3023,0.5649,0.7771,10.93852,NAM_2015_ADM1_2137
NAM,2015,2021,NHIES,CONS,Erongo,Fall 2024,NAM_2015_GAUL1_2138,0.0328,0.0945,0.3293,3.3461664,NAM_2015_ADM1_2138
NAM,2015,2021,NHIES,CONS,Hardap,Fall 2024,NAM_2015_GAUL1_2139,0.1103,0.2745,0.5074,5.3281227,NAM_2015_ADM1_2139
NAM,2015,2021,NHIES,CONS,Kavango,Fall 2024,NAM_2015_GAUL1_2141,0.3632,0.5875,0.8185,11.825487,NAM_2015_ADM1_2141
NAM,2015,2021,NHIES,CONS,Khomas,Fall 2024,NAM_2015_GAUL1_2142,0.0392,0.1504,0.293,3.5193356,NAM_2015_ADM1_2142
NAM,2015,2021,NHIES,CONS,Kunene,Fall 2024,NAM_2015_GAUL1_2143,0.3971,0.633,0.8067,11.91794,NAM_2015_ADM1_2143
NAM,2015,2021,NHIES,CONS,Ohangwena,Fall 2024,NAM_2015_GAUL1_2144,0.1463,0.3475,0.6448,6.6897011,NAM_2015_ADM1_2144
NAM,2015,2021,NHIES,CONS,Omaheke,Fall 2024,NAM_2015_GAUL1_2145,0.349,0.5034,0.7098,12.334355,NAM_2015_ADM1_2145
NER,2021,2021,EHCVM,CONS,Agadez,Fall 2024,NER_2015_GAUL1_2202,0.1985,0.5928,0.9067,8.4307098,NER_2015_ADM1_2202
NER,2021,2021,EHCVM,CONS,Diffa,Fall 2024,NER_2015_GAUL1_2203,0.6223,0.8987,0.9886,14.110871,NER_2015_ADM1_2203
NER,2021,2021,EHCVM,CONS,Dosso,Fall 2024,NER_2015_GAUL1_2204,0.5459,0.8852,0.9875,12.771197,NER_2015_ADM1_2204
NER,2021,2021,EHCVM,CONS,Maradi,Fall 2024,NER_2015_GAUL1_2205,0.6261,0.9108,0.9794,14.344492,NER_2015_ADM1_2205
NER,2021,2021,EHCVM,CONS,Tahoua,Fall 2024,NER_2015_GAUL1_2207,0.4742,0.8664,0.9863,11.962384,NER_2015_ADM1_2207
NER,2021,2021,EHCVM,CONS,Tillaberi,Fall 2024,NER_2015_GAUL1_2208,0.5997,0.8646,0.9754,13.837276,NER_2015_ADM1_2208
NER,2021,2021,EHCVM,CONS,Zinder,Fall 2024,NER_2015_GAUL1_2209,0.5916,0.8854,0.9871,13.887345,NER_2015_ADM1_2209
NER,2021,2021,EHCVM,CONS,Niamey,Fall 2024,NER_2015_GAUL1_2206,0.0435,0.2327,0.6752,5.2936468,NER_2015_ADM1_2206
NGA,2018,2021,LSS,CONS,Abia,Fall 2024,NGA_2015_GAUL1_65698,0.2041,0.6911,0.9621,9.1930808,NGA_2015_ADM1_65698
NGA,2018,2021,LSS,CONS,Delta,Fall 2024,NGA_2015_GAUL1_2218,0.0324,0.2773,0.737,5.4857656,NGA_2015_ADM1_2218
NGA,2018,2021,LSS,CONS,Ebonyi,Fall 2024,NGA_2015_GAUL1_65701,0.7442,0.9325,0.9969,17.216654,NGA_2015_ADM1_65701
NGA,2018,2021,LSS,CONS,Edo,Fall 2024,NGA_2015_GAUL1_2219,0.0924,0.3723,0.84,6.6860171,NGA_2015_ADM1_2219
NGA,2018,2021,LSS,CONS,Ekiti,Fall 2024,NGA_2015_GAUL1_65702,0.1866,0.5564,0.9017,8.2211365,NGA_2015_ADM1_65702
NGA,2018,2021,LSS,CONS,Enugu,Fall 2024,NGA_2015_GAUL1_65703,0.4194,0.8683,0.9876,11.973637,NGA_2015_ADM1_65703
NGA,2018,2021,LSS,CONS,Gombe,Fall 2024,NGA_2015_GAUL1_65704,0.4843,0.8618,0.9671,13.124459,NGA_2015_ADM1_65704
NGA,2018,2021,LSS,CONS,Imo,Fall 2024,NGA_2015_GAUL1_2222,0.2103,0.5991,0.9475,8.687117,NGA_2015_ADM1_2222
NGA,2018,2021,LSS,CONS,Jigawa,Fall 2024,NGA_2015_GAUL1_2223,0.7934,0.9567,0.9953,19.099945,NGA_2015_ADM1_2223
NGA,2018,2021,LSS,CONS,Kaduna,Fall 2024,NGA_2015_GAUL1_2224,0.3861,0.7041,0.9162,11.0291,NGA_2015_ADM1_2224
NGA,2018,2021,LSS,CONS,Kano,Fall 2024,NGA_2015_GAUL1_2225,0.4277,0.8104,0.967,11.363399,NGA_2015_ADM1_2225
NGA,2018,2021,LSS,CONS,Adamawa,Fall 2024,NGA_2015_GAUL1_2211,0.6633,0.9311,0.9916,15.625202,NGA_2015_ADM1_2211
NGA,2018,2021,LSS,CONS,Katsina,Fall 2024,NGA_2015_GAUL1_2226,0.4263,0.8638,0.9888,12.066206,NGA_2015_ADM1_2226
NGA,2018,2021,LSS,CONS,Kebbi,Fall 2024,NGA_2015_GAUL1_2227,0.4148,0.7819,0.9656,11.413617,NGA_2015_ADM1_2227
NGA,2018,2021,LSS,CONS,Kogi,Fall 2024,NGA_2015_GAUL1_2228,0.182,0.6677,0.9555,8.8213356,NGA_2015_ADM1_2228
NGA,2018,2021,LSS,CONS,Kwara,Fall 2024,NGA_2015_GAUL1_2229,0.1283,0.5855,0.9429,8.0300109,NGA_2015_ADM1_2229
NGA,2018,2021,LSS,CONS,Lagos,Fall 2024,NGA_2015_GAUL1_2230,0.0167,0.1726,0.675,4.9371337,NGA_2015_ADM1_2230
NGA,2018,2021,LSS,CONS,Nassarawa,Fall 2024,NGA_2015_GAUL1_65705,0.4604,0.8416,0.985,12.034949,NGA_2015_ADM1_65705
NGA,2018,2021,LSS,CONS,Niger,Fall 2024,NGA_2015_GAUL1_2231,0.5653,0.8788,0.9866,13.450157,NGA_2015_ADM1_2231
NGA,2018,2021,LSS,CONS,Ogun,Fall 2024,NGA_2015_GAUL1_2232,0.0514,0.3107,0.8189,6.0813116,NGA_2015_ADM1_2232
NGA,2018,2021,LSS,CONS,Ondo,Fall 2024,NGA_2015_GAUL1_65706,0.0684,0.4381,0.8963,6.896601,NGA_2015_ADM1_65706
NGA,2018,2021,LSS,CONS,Osun,Fall 2024,NGA_2015_GAUL1_2234,0.0391,0.3909,0.8716,6.5037069,NGA_2015_ADM1_2234
NGA,2018,2021,LSS,CONS,Akwa Ibom,Fall 2024,NGA_2015_GAUL1_2212,0.2083,0.5704,0.8961,8.5281165,NGA_2015_ADM1_2212
NGA,2018,2021,LSS,CONS,Oyo,Fall 2024,NGA_2015_GAUL1_2235,0.0599,0.335,0.7964,6.0868793,NGA_2015_ADM1_2235
NGA,2018,2021,LSS,CONS,Plateau,Fall 2024,NGA_2015_GAUL1_65707,0.4508,0.7712,0.943,11.91573,NGA_2015_ADM1_65707
NGA,2018,2021,LSS,CONS,Rivers,Fall 2024,NGA_2015_GAUL1_65708,0.1734,0.4916,0.8637,7.7318955,NGA_2015_ADM1_65708
NGA,2018,2021,LSS,CONS,Sokoto,Fall 2024,NGA_2015_GAUL1_65709,0.8072,0.9575,0.9933,19.151068,NGA_2015_ADM1_65709
NGA,2018,2021,LSS,CONS,Taraba,Fall 2024,NGA_2015_GAUL1_2239,0.8102,0.9611,0.9934,22.321746,NGA_2015_ADM1_2239
NGA,2018,2021,LSS,CONS,Yobe,Fall 2024,NGA_2015_GAUL1_2240,0.6213,0.9264,0.9917,15.740807,NGA_2015_ADM1_2240
NGA,2018,2021,LSS,CONS,Zamfara,Fall 2024,NGA_2015_GAUL1_65710,0.6316,0.9366,0.9939,14.174135,NGA_2015_ADM1_65710
NGA,2018,2021,LSS,CONS,Abuja,Fall 2024,NGA_2015_GAUL1_2221,0.2679,0.6443,0.9346,9.6077803,NGA_2015_ADM1_2221
NGA,2018,2021,LSS,CONS,Anambra,Fall 2024,NGA_2015_GAUL1_2213,0.094,0.4886,0.9165,7.3428897,NGA_2015_ADM1_2213
NGA,2018,2021,LSS,CONS,Bauchi,Fall 2024,NGA_2015_GAUL1_65699,0.5136,0.8952,0.9928,13.440749,NGA_2015_ADM1_65699
NGA,2018,2021,LSS,CONS,Bayelsa,Fall 2024,NGA_2015_GAUL1_65700,0.1456,0.5398,0.901,8.0085266,NGA_2015_ADM1_65700
NGA,2018,2021,LSS,CONS,Benue,Fall 2024,NGA_2015_GAUL1_2215,0.222,0.6076,0.9242,8.9810888,NGA_2015_ADM1_2215
NGA,2018,2021,LSS,CONS,Cross River,Fall 2024,NGA_2015_GAUL1_2217,0.2664,0.6939,0.937,9.5606837,NGA_2015_ADM1_2217
NIC,2014,2021,EMNV,INC,National,Fall 2024,NIC_2020_WB0,0.0314,0.1267,0.3954,,
NLD,2021,2021,EU-SILC,INC,National,Fall 2024,NLD_2020_WB0,0,0,0,0.79849544,
NOR,2020,2021,EU-SILC,INC,National,Fall 2024,NOR_2020_WB0,0,0,0.0052,0.75826495,
NPL,2022,2021,LSS-IV,CONS,Koshi,Fall 2024,NPL_2022_NSO1_1,0.00393878,0.08341123,0.44185781,3.781856,NPL_2022_ADM1_1
NPL,2022,2021,LSS-IV,CONS,Madhesh,Fall 2024,NPL_2022_NSO1_2,0.00334298,0.08009145,0.53445901,4.1251627,NPL_2022_ADM1_2
NPL,2022,2021,LSS-IV,CONS,Bagmati,Fall 2024,NPL_2022_NSO1_3,0.00594177,0.04834593,0.35562691,3.4202297,NPL_2022_ADM1_3
NPL,2022,2021,LSS-IV,CONS,Gandaki,Fall 2024,NPL_2022_NSO1_4,0.00492942,0.04488491,0.35174715,3.3929786,NPL_2022_ADM1_4
NPL,2022,2021,LSS-IV,CONS,Lumbini,Fall 2024,NPL_2022_NSO1_5,0.00950695,0.11744424,0.510405,4.1812788,NPL_2022_ADM1_5
NPL,2022,2021,LSS-IV,CONS,Karnali,Fall 2024,NPL_2022_NSO1_6,0.01425777,0.12355213,0.59739913,4.4659938,NPL_2022_ADM1_6
NPL,2022,2021,LSS-IV,CONS,Sudurpashchim,Fall 2024,NPL_2022_NSO1_7,0.00955998,0.17562632,0.68373865,4.8930343,NPL_2022_ADM1_7
NRU,2012,2021,HIES,CONS,National,Fall 2024,NRU_2020_WB0,0.0081,0.1742,0.5576,4.5073023,
PAK,2018,2021,HIES,CONS,Punjab & Islamabad,Fall 2024,PAK_2015_GAULx_1,0.0249,0.3021,0.7929,5.8014639,PAK_2015_ADM1_2276
PAK,2018,2021,HIES,CONS,Sindh,Fall 2024,PAK_2015_GAUL1_2277,0.053,0.3879,0.8467,6.4537101,PAK_2015_ADM1_2277
