"contcod","country","year","region","Dexpend","whole","group","Dinc","pop"
"RUS",162,2005,4,1,1,4,20372.490234375,7.15749979019165
"RUS",162,2005,4,1,1,5,22982.3515625,7.15749979019165
"RUS",162,2005,4,1,1,6,25546.27734375,7.15749979019165
"RUS",162,2005,4,1,1,7,28166.349609375,7.15749979019165
"RUS",162,2005,4,1,1,8,30813.34765625,7.15749979019165
"RUS",162,2005,4,1,1,9,33777.74609375,7.15749979019165
"RUS",162,2005,4,1,1,10,36863.73828125,7.15749979019165
"RUS",162,2005,4,1,1,11,40390.14453125,7.15749979019165
"RUS",162,2005,4,1,1,12,44438.01953125,7.15749979019165
"RUS",162,2005,4,1,1,13,49040.8984375,7.15749979019165
"RUS",162,2005,4,1,1,14,54610.09375,7.15749979019165
"RUS",162,2005,4,1,1,15,60785.1640625,7.15749979019165
"RUS",162,2005,4,1,1,16,68849.4921875,7.15749979019165
"RUS",162,2005,4,1,1,17,79821.5078125,7.15749979019165
"RUS",162,2005,4,1,1,18,94975.6328125,7.15749979019165
"RUS",162,2005,4,1,1,19,120753.796875,7.15749979019165
"RUS",162,2005,4,1,1,20,215241.046875,7.15749979019165
"RWA",163,1988,1,1,1,1,9971.818359375,1.30599999427795
"RWA",163,1988,1,1,1,2,13161.1044921875,1.30599999427795
"RWA",163,1988,1,1,1,3,16487.1640625,1.30599999427795
"RWA",163,1988,1,1,1,4,21382.421875,1.30599999427795
"RWA",163,1988,1,1,1,5,37872.765625,1.30599999427795
"SEN",167,1988,1,1,1,1,11970.0478515625,0.715399980545044
"SEN",167,1988,1,1,1,2,26002.16015625,0.715399980545044
"SEN",167,1988,1,1,1,3,38792.6328125,0.715399980545044
"SEN",167,1988,1,1,1,4,51772.21875,0.715399980545044
"SEN",167,1988,1,1,1,5,65745.5,0.715399980545044
"SEN",167,1988,1,1,1,6,82865.6484375,0.715399980545044
"SEN",167,1988,1,1,1,7,104245.9375,0.715399980545044
"SEN",167,1988,1,1,1,8,133823.375,0.715399980545044
"SEN",167,1988,1,1,1,9,192975.984375,0.715399980545044
"SEN",167,1988,1,1,1,10,542903.125,0.715399980545044
"SEN",167,1993,1,1,1,1,6896.39990234375,0.814999997615814
"SEN",167,1993,1,1,1,2,14784.0009765625,0.814999997615814
"SEN",167,1993,1,1,1,3,21662.759765625,0.814999997615814
"SEN",167,1993,1,1,1,4,29248.798828125,0.814999997615814
"SEN",167,1993,1,1,1,5,37135.5546875,0.814999997615814
"SEN",167,1993,1,1,1,6,46609.08203125,0.814999997615814
"SEN",167,1993,1,1,1,7,58961.28125,0.814999997615814
"SEN",167,1993,1,1,1,8,75993.1171875,0.814999997615814
"SEN",167,1993,1,1,1,9,107668.6796875,0.814999997615814
"SEN",167,1993,1,1,1,10,292519.0625,0.814999997615814
"SEN",167,1998,1,1,1,1,38343.6875,0.46399998664856
"SEN",167,1998,1,1,1,2,57070.69921875,0.46399998664856
"SEN",167,1998,1,1,1,3,68791.7734375,0.46399998664856
"SEN",167,1998,1,1,1,4,79267.34375,0.46399998664856
"SEN",167,1998,1,1,1,5,90254.4453125,0.46399998664856
"SEN",167,1998,1,1,1,6,100663.2890625,0.46399998664856
"SEN",167,1998,1,1,1,7,110671.7890625,0.46399998664856
"SEN",167,1998,1,1,1,8,121058.390625,0.46399998664856
"SEN",167,1998,1,1,1,9,132112.234375,0.46399998664856
"SEN",167,1998,1,1,1,10,145523.609375,0.46399998664856
"SEN",167,1998,1,1,1,11,160692.0625,0.46399998664856
"SEN",167,1998,1,1,1,12,175682.5625,0.46399998664856
"SEN",167,1998,1,1,1,13,193408.734375,0.46399998664856
"SEN",167,1998,1,1,1,14,213981.765625,0.46399998664856
"SEN",167,1998,1,1,1,15,241760.9375,0.46399998664856
"SEN",167,1998,1,1,1,16,280638.40625,0.46399998664856
"SEN",167,1998,1,1,1,17,333683.46875,0.46399998664856
"SEN",167,1998,1,1,1,18,418711.25,0.46399998664856
"SEN",167,1998,1,1,1,19,598842.0625,0.46399998664856
"SEN",167,1998,1,1,1,20,2353332.5,0.46399998664856
"SEN",167,2002,1,1,1,1,51344,0.490000009536743
"SEN",167,2002,1,1,1,2,70259,0.490000009536743
"SEN",167,2002,1,1,1,3,82835,0.490000009536743
"SEN",167,2002,1,1,1,4,93721,0.490000009536743
"SEN",167,2002,1,1,1,5,103672,0.490000009536743
"SEN",167,2002,1,1,1,6,113519,0.490000009536743
"SEN",167,2002,1,1,1,7,124317,0.490000009536743
"SEN",167,2002,1,1,1,8,135377,0.490000009536743
"SEN",167,2002,1,1,1,9,147433,0.490000009536743
"SEN",167,2002,1,1,1,10,161515,0.490000009536743
"SEN",167,2002,1,1,1,11,176263,0.490000009536743
"SEN",167,2002,1,1,1,12,192410,0.490000009536743
"SEN",167,2002,1,1,1,13,210179,0.490000009536743
"SEN",167,2002,1,1,1,14,233377,0.490000009536743
"SEN",167,2002,1,1,1,15,264322,0.490000009536743
"SEN",167,2002,1,1,1,16,300403,0.490000009536743
"SEN",167,2002,1,1,1,17,353747,0.490000009536743
"SEN",167,2002,1,1,1,18,435192,0.490000009536743
"SEN",167,2002,1,1,1,19,601425,0.490000009536743
"SEN",167,2002,1,1,1,20,1456139,0.490000009536743
"SEN",167,2005,1,1,1,1,44386.23828125,0.588500022888184
"SEN",167,2005,1,1,1,2,70416.4921875,0.588500022888184
"SEN",167,2005,1,1,1,3,85689.890625,0.588500022888184
"SEN",167,2005,1,1,1,4,97797.3359375,0.588500022888184
"SEN",167,2005,1,1,1,5,109315.6640625,0.588500022888184
"SEN",167,2005,1,1,1,6,121290.671875,0.588500022888184
"SEN",167,2005,1,1,1,7,134193.515625,0.588500022888184
"SEN",167,2005,1,1,1,8,146238.796875,0.588500022888184
"SEN",167,2005,1,1,1,9,158801.875,0.588500022888184
"SEN",167,2005,1,1,1,10,172752.90625,0.588500022888184
"SEN",167,2005,1,1,1,11,189017.84375,0.588500022888184
"SEN",167,2005,1,1,1,12,205836.484375,0.588500022888184
"SEN",167,2005,1,1,1,13,223775.890625,0.588500022888184
"SEN",167,2005,1,1,1,14,248242.484375,0.588500022888184
"SEN",167,2005,1,1,1,15,276556.90625,0.588500022888184
"SEN",167,2005,1,1,1,16,309354.21875,0.588500022888184
"SEN",167,2005,1,1,1,17,347501.4375,0.588500022888184
"SEN",167,2005,1,1,1,18,407693.875,0.588500022888184
"SEN",167,2005,1,1,1,19,512053.96875,0.588500022888184
"SEN",167,2005,1,1,1,20,926616.25,0.588500022888184
"SGP",170,1988,2,1,1,1,1957.76208496094,0.569999992847443
"SGP",170,1988,2,1,1,2,3118.400390625,0.569999992847443
"SGP",170,1988,2,1,1,3,4352.3935546875,0.569999992847443
"SGP",170,1988,2,1,1,4,6310.1552734375,0.569999992847443
"SGP",170,1988,2,1,1,5,14892.6845703125,0.569999992847443
"SGP",170,1993,2,0,1,1,2211.57373046875,0.287000000476837
"SGP",170,1993,2,0,1,2,3487.4814453125,0.287000000476837
"SGP",170,1993,2,0,1,3,4483.9052734375,0.287000000476837
"SGP",170,1993,2,0,1,4,5504.63134765625,0.287000000476837
"SGP",170,1993,2,0,1,5,6573.96337890625,0.287000000476837
"SGP",170,1993,2,0,1,6,8007.84130859375,0.287000000476837
"SGP",170,1993,2,0,1,7,9709.05078125,0.287000000476837
"SGP",170,1993,2,0,1,8,12151.50390625,0.287000000476837
"SGP",170,1993,2,0,1,9,16453.138671875,0.287000000476837
"SGP",170,1993,2,0,1,10,33623.21484375,0.287000000476837
"SGP",170,1998,2,0,1,1,2765.19897460938,0.386999994516373
"SGP",170,1998,2,0,1,2,4750.8857421875,0.386999994516373
"SGP",170,1998,2,0,1,3,6176.69189453125,0.386999994516373
"SGP",170,1998,2,0,1,4,7863.53466796875,0.386999994516373
"SGP",170,1998,2,0,1,5,9743.0068359375,0.386999994516373
"SGP",170,1998,2,0,1,6,11944.724609375,0.386999994516373
"SGP",170,1998,2,0,1,7,14578.50390625,0.386999994516373
"SGP",170,1998,2,0,1,8,18240.234375,0.386999994516373
"SGP",170,1998,2,0,1,9,24154.0859375,0.386999994516373
"SGP",170,1998,2,0,1,10,48833.84765625,0.386999994516373
"SGP",170,2002,2,0,1,1,3355,0.839999973773956
"SGP",170,2002,2,0,1,2,7582,0.839999973773956
"SGP",170,2002,2,0,1,3,11988,0.839999973773956
"SGP",170,2002,2,0,1,4,18771,0.839999973773956
"SGP",170,2002,2,0,1,5,45255,0.839999973773956
"SLE",169,2002,1,1,1,1,119274.1796875,0.239999994635582
"SLE",169,2002,1,1,1,2,166793.1875,0.239999994635582
"SLE",169,2002,1,1,1,3,201583.4375,0.239999994635582
"SLE",169,2002,1,1,1,4,231690.171875,0.239999994635582
"SLE",169,2002,1,1,1,5,259061.65625,0.239999994635582
"SLE",169,2002,1,1,1,6,285523.375,0.239999994635582
"SLE",169,2002,1,1,1,7,313209.5,0.239999994635582
"SLE",169,2002,1,1,1,8,338842.15625,0.239999994635582
"SLE",169,2002,1,1,1,9,364584.34375,0.239999994635582
"SLE",169,2002,1,1,1,10,394827.8125,0.239999994635582
"SLE",169,2002,1,1,1,11,429934.90625,0.239999994635582
"SLE",169,2002,1,1,1,12,467976.5,0.239999994635582
"SLE",169,2002,1,1,1,13,510470.40625,0.239999994635582
"SLE",169,2002,1,1,1,14,562534.8125,0.239999994635582
"SLE",169,2002,1,1,1,15,613687.8125,0.239999994635582
"SLE",169,2002,1,1,1,16,670366.625,0.239999994635582
"SLE",169,2002,1,1,1,17,767598.125,0.239999994635582
"SLE",169,2002,1,1,1,18,921656.875,0.239999994635582
"SLE",169,2002,1,1,1,19,1206252.125,0.239999994635582
"SLE",169,2002,1,1,1,20,2073467.75,0.239999994635582
"SLE",169,2005,1,1,1,1,207446.953125,0.279500007629395
"SLE",169,2005,1,1,1,2,242968.6875,0.279500007629395
"SLE",169,2005,1,1,1,3,278913.125,0.279500007629395
"SLE",169,2005,1,1,1,4,315565.96875,0.279500007629395
"SLE",169,2005,1,1,1,5,353241,0.279500007629395
"SLE",169,2005,1,1,1,6,392294.5625,0.279500007629395
"SLE",169,2005,1,1,1,7,433144.5625,0.279500007629395
"SLE",169,2005,1,1,1,8,476298,0.279500007629395
"SLE",169,2005,1,1,1,9,522385.78125,0.279500007629395
"SLE",169,2005,1,1,1,10,572218.0625,0.279500007629395
"SLE",169,2005,1,1,1,11,626873.625,0.279500007629395
"SLE",169,2005,1,1,1,12,687832.6875,0.279500007629395
"SLE",169,2005,1,1,1,13,757214.4375,0.279500007629395
"SLE",169,2005,1,1,1,14,838203.375,0.279500007629395
"SLE",169,2005,1,1,1,15,935887.6875,0.279500007629395
"SLE",169,2005,1,1,1,16,1059057.5,0.279500007629395
"SLE",169,2005,1,1,1,17,1224726.5,0.279500007629395
"SLE",169,2005,1,1,1,18,1472045.75,0.279500007629395
"SLE",169,2005,1,1,1,19,1924801.5,0.279500007629395
"SLE",169,2005,1,1,1,20,3835490.5,0.279500007629395
"SLV",58,1993,3,0,1,1,580.078430175781,0.245971202850342
"SLV",58,1993,3,0,1,2,1444.46826171875,0.245971202850342
"SLV",58,1993,3,0,1,3,2115.9091796875,0.245971202850342
"SLV",58,1993,3,0,1,4,2766.1220703125,0.245971202850342
"SLV",58,1993,3,0,1,5,3523.09155273438,0.245971202850342
"SLV",58,1993,3,0,1,6,4376.1650390625,0.245971202850342
"SLV",58,1993,3,0,1,7,5497.6494140625,0.245971202850342
"SLV",58,1993,3,0,1,8,7074.9375,0.245971202850342
"SLV",58,1993,3,0,1,9,10044.43359375,0.245971202850342
"SLV",58,1993,3,0,1,10,25195.169921875,0.245971202850342
"SLV",58,1998,3,0,1,1,859.513732910156,0.301499992609024
"SLV",58,1998,3,0,1,2,1324.56469726562,0.301499992609024
"SLV",58,1998,3,0,1,3,1735.63635253906,0.301499992609024
"SLV",58,1998,3,0,1,4,2163.31713867188,0.301499992609024
"SLV",58,1998,3,0,1,5,2603.45458984375,0.301499992609024
"SLV",58,1998,3,0,1,6,3080.96215820312,0.301499992609024
"SLV",58,1998,3,0,1,7,3629.05786132812,0.301499992609024
"SLV",58,1998,3,0,1,8,4185.4580078125,0.301499992609024
"SLV",58,1998,3,0,1,9,4783.380859375,0.301499992609024
"SLV",58,1998,3,0,1,10,5372.9990234375,0.301499992609024
"SLV",58,1998,3,0,1,11,6058.11865234375,0.301499992609024
"SLV",58,1998,3,0,1,12,6842.89208984375,0.301499992609024
"SLV",58,1998,3,0,1,13,7743.927734375,0.301499992609024
"SLV",58,1998,3,0,1,14,8790.2919921875,0.301499992609024
"SLV",58,1998,3,0,1,15,10094.0966796875,0.301499992609024
"SLV",58,1998,3,0,1,16,11792.3623046875,0.301499992609024
"SLV",58,1998,3,0,1,17,14184.052734375,0.301499992609024
"SLV",58,1998,3,0,1,18,17530.7578125,0.301499992609024
"SLV",58,1998,3,0,1,19,23352.19921875,0.301499992609024
"SLV",58,1998,3,0,1,20,49922.3828125,0.301499992609024
"SLV",58,2002,3,0,1,1,12,0.319999992847443
"SLV",58,2002,3,0,1,2,176,0.319999992847443
"SLV",58,2002,3,0,1,3,801,0.319999992847443
"SLV",58,2002,3,0,1,4,1575,0.319999992847443
"SLV",58,2002,3,0,1,5,2330,0.319999992847443
"SLV",58,2002,3,0,1,6,3117,0.319999992847443
"SLV",58,2002,3,0,1,7,3922,0.319999992847443
"SLV",58,2002,3,0,1,8,4775,0.319999992847443
"SLV",58,2002,3,0,1,9,5608,0.319999992847443
"SLV",58,2002,3,0,1,10,6540,0.319999992847443
"SLV",58,2002,3,0,1,11,7658,0.319999992847443
"SLV",58,2002,3,0,1,12,8856,0.319999992847443
"SLV",58,2002,3,0,1,13,10219,0.319999992847443
"SLV",58,2002,3,0,1,14,11843,0.319999992847443
"SLV",58,2002,3,0,1,15,13872,0.319999992847443
"SLV",58,2002,3,0,1,16,16654,0.319999992847443
"SLV",58,2002,3,0,1,17,20474,0.319999992847443
"SLV",58,2002,3,0,1,18,27191,0.319999992847443
"SLV",58,2002,3,0,1,19,65520,0.319999992847443
"SLV",58,2002,3,0,1,20,49894,0.319999992847443
"SLV",58,2005,3,0,1,1,1.48584651947022,0.333499997854233
"SLV",58,2005,3,0,1,2,805.684875488281,0.333499997854233
"SLV",58,2005,3,0,1,3,1785.15588378906,0.333499997854233
"SLV",58,2005,3,0,1,4,2482.97387695312,0.333499997854233
"SLV",58,2005,3,0,1,5,3106.703125,0.333499997854233
"SLV",58,2005,3,0,1,6,3740.5537109375,0.333499997854233
"SLV",58,2005,3,0,1,7,4388.962890625,0.333499997854233
"SLV",58,2005,3,0,1,8,5047.025390625,0.333499997854233
"SLV",58,2005,3,0,1,9,5701.7158203125,0.333499997854233
"SLV",58,2005,3,0,1,10,6454.08544921875,0.333499997854233
"SLV",58,2005,3,0,1,11,7238.25830078125,0.333499997854233
"SLV",58,2005,3,0,1,12,8179.978515625,0.333499997854233
"SLV",58,2005,3,0,1,13,9201.318359375,0.333499997854233
"SLV",58,2005,3,0,1,14,10392.8876953125,0.333499997854233
"SLV",58,2005,3,0,1,15,11746.3291015625,0.333499997854233
"SLV",58,2005,3,0,1,16,13499.57421875,0.333499997854233
"SLV",58,2005,3,0,1,17,16148.2666015625,0.333499997854233
"SLV",58,2005,3,0,1,18,19977.74609375,0.333499997854233
"SLV",58,2005,3,0,1,19,26687.341796875,0.333499997854233
"SLV",58,2005,3,0,1,20,54609.99609375,0.333499997854233
"SLV-U",5800,1988,3,0,1,1,47.1355361938477,0.219531521201134
"SLV-U",5800,1988,3,0,1,2,504.562408447266,0.219531521201134
"SLV-U",5800,1988,3,0,1,3,879.961242675781,0.219531521201134
"SLV-U",5800,1988,3,0,1,4,1167.32409667969,0.219531521201134
"SLV-U",5800,1988,3,0,1,5,1479.50537109375,0.219531521201134
"SLV-U",5800,1988,3,0,1,6,1832.67797851562,0.219531521201134
"SLV-U",5800,1988,3,0,1,7,2304.03759765625,0.219531521201134
"SLV-U",5800,1988,3,0,1,8,2989.47241210938,0.219531521201134
"SLV-U",5800,1988,3,0,1,9,4071.61962890625,0.219531521201134
"SLV-U",5800,1988,3,0,1,10,8089.60009765625,0.219531521201134
"SRB",2101,1993,4,0,1,1,210,0.521032571792603
"SRB",2101,1993,4,0,1,2,465,1.55511212348938
"SRB",2101,1993,4,0,1,3,758,2.07980632781982
"SRB",2101,1993,4,0,1,4,1031,1.57595694065094
"SRB",2101,1993,4,0,1,5,1334,1.53689169883728
"SRB",2101,1993,4,0,1,6,1648,0.861222684383392
"SRB",2101,1993,4,0,1,7,1935,0.754011929035187
"SRB",2101,1993,4,0,1,8,2173,0.492689609527588
"SRB",2101,1993,4,0,1,9,2476,0.289127886295319
"SRB",2101,1993,4,0,1,10,6071,1.00914835929871
"SRB",2101,1998,4,0,1,1,3336.49536132812,0.533749997615814
"SRB",2101,1998,4,0,1,2,4504.64990234375,0.533749997615814
"SRB",2101,1998,4,0,1,3,5260.515625,0.533749997615814
"SRB",2101,1998,4,0,1,4,5878.95068359375,0.533749997615814
"SRB",2101,1998,4,0,1,5,6428.67041015625,0.533749997615814
"SRB",2101,1998,4,0,1,6,6871.5,0.533749997615814
"SRB",2101,1998,4,0,1,7,7321.96533203125,0.533749997615814
"SRB",2101,1998,4,0,1,8,7833.5107421875,0.533749997615814
"SRB",2101,1998,4,0,1,9,8345.0556640625,0.533749997615814
"SRB",2101,1998,4,0,1,10,8833.6953125,0.533749997615814
"SRB",2101,1998,4,0,1,11,9360.5107421875,0.533749997615814
"SRB",2101,1998,4,0,1,12,10032.390625,0.533749997615814
"SRB",2101,1998,4,0,1,13,10673.73046875,0.533749997615814
"SRB",2101,1998,4,0,1,14,11368.515625,0.533749997615814
"SRB",2101,1998,4,0,1,15,12147.2861328125,0.533749997615814
"SRB",2101,1998,4,0,1,16,13116.9306640625,0.533749997615814
"SRB",2101,1998,4,0,1,17,14483.5966796875,0.533749997615814
"SRB",2101,1998,4,0,1,18,16338.900390625,0.533749997615814
"SRB",2101,1998,4,0,1,19,19652.490234375,0.533749997615814
"SRB",2101,1998,4,0,1,20,33746.69921875,0.533749997615814
"SRB",2101,2002,4,1,1,1,28171,0.409999996423721
"SRB",2101,2002,4,1,1,2,36268,0.409999996423721
"SRB",2101,2002,4,1,1,3,42278,0.409999996423721
"SRB",2101,2002,4,1,1,4,47553,0.409999996423721
"SRB",2101,2002,4,1,1,5,51463,0.409999996423721
"SRB",2101,2002,4,1,1,6,56398,0.409999996423721
"SRB",2101,2002,4,1,1,7,60764,0.409999996423721
"SRB",2101,2002,4,1,1,8,65016,0.409999996423721
"SRB",2101,2002,4,1,1,9,69154,0.409999996423721
"SRB",2101,2002,4,1,1,10,73620,0.409999996423721
"SRB",2101,2002,4,1,1,11,79223,0.409999996423721
"SRB",2101,2002,4,1,1,12,84204,0.409999996423721
"SRB",2101,2002,4,1,1,13,89862,0.409999996423721
"SRB",2101,2002,4,1,1,14,95670,0.409999996423721
"SRB",2101,2002,4,1,1,15,103186,0.409999996423721
"SRB",2101,2002,4,1,1,16,111514,0.409999996423721
"SRB",2101,2002,4,1,1,17,121752,0.409999996423721
"SRB",2101,2002,4,1,1,18,134851,0.409999996423721
"SRB",2101,2002,4,1,1,19,152249,0.409999996423721
"SRB",2101,2002,4,1,1,20,217532,0.409999996423721
"SRB",2101,2005,4,1,1,1,32927.27734375,0.372000008821487
"SRB",2101,2005,4,1,1,2,50520.5625,0.372000008821487
"SRB",2101,2005,4,1,1,3,60810.125,0.372000008821487
"SRB",2101,2005,4,1,1,4,69261.734375,0.372000008821487
"SRB",2101,2005,4,1,1,5,76961.9296875,0.372000008821487
"SRB",2101,2005,4,1,1,6,84716.359375,0.372000008821487
"SRB",2101,2005,4,1,1,7,92112.15625,0.372000008821487
"SRB",2101,2005,4,1,1,8,98953.3828125,0.372000008821487
"SRB",2101,2005,4,1,1,9,105619.9609375,0.372000008821487
"SRB",2101,2005,4,1,1,10,113410.6171875,0.372000008821487
"SRB",2101,2005,4,1,1,11,120983.6484375,0.372000008821487
"SRB",2101,2005,4,1,1,12,129213.890625,0.372000008821487
"SRB",2101,2005,4,1,1,13,139042.484375,0.372000008821487
"SRB",2101,2005,4,1,1,14,148775.78125,0.372000008821487
"SRB",2101,2005,4,1,1,15,159540.8125,0.372000008821487
"SRB",2101,2005,4,1,1,16,173230.21875,0.372000008821487
"SRB",2101,2005,4,1,1,17,189499.3125,0.372000008821487
"SRB",2101,2005,4,1,1,18,213578.625,0.372000008821487
"SRB",2101,2005,4,1,1,19,250386.265625,0.372000008821487
"SRB",2101,2005,4,1,1,20,374988.25,0.372000008821487
"STP",165,2002,1,1,1,1,591428,0.00800000037997961
"STP",165,2002,1,1,1,2,999153,0.00800000037997961
"STP",165,2002,1,1,1,3,1268409,0.00800000037997961
"STP",165,2002,1,1,1,4,1489498,0.00800000037997961
"STP",165,2002,1,1,1,5,1676624,0.00800000037997961
"STP",165,2002,1,1,1,6,1854433,0.00800000037997961
"STP",165,2002,1,1,1,7,2077125,0.00800000037997961
"STP",165,2002,1,1,1,8,2291304,0.00800000037997961
"STP",165,2002,1,1,1,9,2526639,0.00800000037997961
"STP",165,2002,1,1,1,10,2754976,0.00800000037997961
"STP",165,2002,1,1,1,11,3004309,0.00800000037997961
"STP",165,2002,1,1,1,12,3351255,0.00800000037997961
"STP",165,2002,1,1,1,13,3655248,0.00800000037997961
"STP",165,2002,1,1,1,14,4060209,0.00800000037997961
"STP",165,2002,1,1,1,15,4455686,0.00800000037997961
"STP",165,2002,1,1,1,16,5054385,0.00800000037997961
"STP",165,2002,1,1,1,17,5803254,0.00800000037997961
"STP",165,2002,1,1,1,18,6997867,0.00800000037997961
"STP",165,2002,1,1,1,19,9088500,0.00800000037997961
"STP",165,2002,1,1,1,20,43158432,0.00800000037997961
"SUR",182,2002,3,0,1,1,63419,0.0199999995529652
"SUR",182,2002,3,0,1,2,141510,0.0199999995529652
"SUR",182,2002,3,0,1,3,209160,0.0199999995529652
"SUR",182,2002,3,0,1,4,261839,0.0199999995529652
"SUR",182,2002,3,0,1,5,311512,0.0199999995529652
"SUR",182,2002,3,0,1,6,392282,0.0199999995529652
"SUR",182,2002,3,0,1,7,460040,0.0199999995529652
"SUR",182,2002,3,0,1,8,531403,0.0199999995529652
"SUR",182,2002,3,0,1,9,602345,0.0199999995529652
"SUR",182,2002,3,0,1,10,680816,0.0199999995529652
"SUR",182,2002,3,0,1,11,740764,0.0199999995529652
"SUR",182,2002,3,0,1,12,815506,0.0199999995529652
"SUR",182,2002,3,0,1,13,881577,0.0199999995529652
"SUR",182,2002,3,0,1,14,1019481,0.0199999995529652
"SUR",182,2002,3,0,1,15,1227825,0.0199999995529652
"SUR",182,2002,3,0,1,16,1448478,0.0199999995529652
"SUR",182,2002,3,0,1,17,1895686,0.0199999995529652
"SUR",182,2002,3,0,1,18,2252344,0.0199999995529652
"SUR",182,2002,3,0,1,19,2805245,0.0199999995529652
"SUR",182,2002,3,0,1,20,6439770,0.0199999995529652
"SVK",171,1988,4,0,1,1,8776,0.0627272799611092
"SVK",171,1988,4,0,1,2,10854,0.0843472182750702
"SVK",171,1988,4,0,1,3,11985,0.167855188250542
"SVK",171,1988,4,0,1,4,13080,0.227456986904144
"SVK",171,1988,4,0,1,5,14290,0.284061104059219
"SVK",171,1988,4,0,1,6,15508,0.356133937835693
"SVK",171,1988,4,0,1,7,16730,0.41217964887619
"SVK",171,1988,4,0,1,8,17971.001953125,0.446300804615021
"SVK",171,1988,4,0,1,9,19178,0.453568875789642
"SVK",171,1988,4,0,1,10,20397,0.392100423574448
"SVK",171,1988,4,0,1,11,21616.998046875,0.34583306312561
"SVK",171,1988,4,0,1,12,22848,0.309433102607727
"SVK",171,1988,4,0,1,13,24069,0.262073040008545
"SVK",171,1988,4,0,1,14,25274,0.236259400844574
"SVK",171,1988,4,0,1,15,26553,0.205724880099297
"SVK",171,1988,4,0,1,16,27720,0.174131721258163
"SVK",171,1988,4,0,1,17,28968,0.154304221272469
"SVK",171,1988,4,0,1,18,30226,0.130498141050339
"SVK",171,1988,4,0,1,19,31401,0.00550935603678226
"SVK",171,1988,4,0,1,20,32625,0.0995337143540382
"SVK",171,1988,4,0,1,21,33811,0.0161989778280258
"SVK",171,1988,4,0,1,22,34954,0.0733895674347878
"SVK",171,1988,4,0,1,23,36348.00390625,0.0581682771444321
"SVK",171,1988,4,0,1,24,38024,0.0914054661989212
"SVK",171,1988,4,0,1,25,47184.00390625,0.214805603027344
"SVK",171,1993,4,0,1,1,21493.470703125,0.583889245986938
"SVK",171,1993,4,0,1,2,26620.59375,0.974954187870026
"SVK",171,1993,4,0,1,3,31429.3984375,0.905624091625214
"SVK",171,1993,4,0,1,4,36465.4296875,0.900207698345184
"SVK",171,1993,4,0,1,5,40711.671875,0.693300724029541
"SVK",171,1993,4,0,1,6,45171.125,0.434396266937256
"SVK",171,1993,4,0,1,7,49763.71484375,0.284903287887573
"SVK",171,1993,4,0,1,8,65903.84375,0.54272449016571
"SVK",171,1998,4,0,1,1,14762.455078125,0.538999974727631
"SVK",171,1998,4,0,1,2,27023.84375,0.538999974727631
"SVK",171,1998,4,0,1,3,32981.1796875,0.538999974727631
"SVK",171,1998,4,0,1,4,37976.45703125,0.538999974727631
"SVK",171,1998,4,0,1,5,42537.3046875,0.538999974727631
"SVK",171,1998,4,0,1,6,46847.359375,0.538999974727631
"SVK",171,1998,4,0,1,7,51528.80859375,0.538999974727631
"SVK",171,1998,4,0,1,8,57338.1328125,0.538999974727631
"SVK",171,1998,4,0,1,9,66507.7890625,0.538999974727631
"SVK",171,1998,4,0,1,10,99539.671875,0.538999974727631
"SVK",171,2005,4,0,1,1,20543.462,0.270000010728836
"SVK",171,2005,4,0,1,2,31793.22,0.270000010728836
"SVK",171,2005,4,0,1,3,39446.581,0.270000010728836
"SVK",171,2005,4,0,1,4,45848.652,0.270000010728836
"SVK",171,2005,4,0,1,5,50889.027,0.270000010728836
"SVK",171,2005,4,0,1,6,55335.758,0.270000010728836
"SVK",171,2005,4,0,1,7,59876.302,0.270000010728836
"SVK",171,2005,4,0,1,8,63848.135,0.270000010728836
"SVK",171,2005,4,0,1,9,67937.375,0.270000010728836
"SVK",171,2005,4,0,1,10,72387.365,0.270000010728836
"SVK",171,2005,4,0,1,11,76080.131,0.270000010728836
"SVK",171,2005,4,0,1,12,79803.055,0.270000010728836
"SVK",171,2005,4,0,1,13,83597.38,0.270000010728836
"SVK",171,2005,4,0,1,14,87741.888,0.270000010728836
"SVK",171,2005,4,0,1,15,92543.173,0.270000010728836
"SVK",171,2005,4,0,1,16,98300.534,0.270000010728836
"SVK",171,2005,4,0,1,17,105997.63,0.270000010728836
"SVK",171,2005,4,0,1,18,116223.54,0.270000010728836
"SVK",171,2005,4,0,1,19,133720.09,0.270000010728836
"SVK",171,2005,4,0,1,20,220156.03,0.270000010728836
"SVN",172,1988,4,0,1,1,1815085,0.0156634096056223
"SVN",172,1988,4,0,1,2,2483734,0.0683254525065422
"SVN",172,1988,4,0,1,3,3240106.75,0.197385802865028
"SVN",172,1988,4,0,1,4,3891459,0.303861230611801
"SVN",172,1988,4,0,1,5,4593649,0.332901656627655
"SVN",172,1988,4,0,1,6,5302069,0.332477957010269
"SVN",172,1988,4,0,1,7,5997444.5,0.24451419711113
"SVN",172,1988,4,0,1,8,8479045,0.504858255386353
"SVN",172,1993,4,0,1,1,52421,0.00302584888413548
"SVN",172,1993,4,0,1,2,115138,0.0284429807215929
"SVN",172,1993,4,0,1,3,176929,0.133944243192673
"SVN",172,1993,4,0,1,4,238302.984375,0.31589862704277
"SVN",172,1993,4,0,1,5,296622,0.382467299699783
"SVN",172,1993,4,0,1,6,358115,0.308838307857513
