code,baseyear,lineupyear,survname,welfaretype,sample,vintage,geo_code,poor215_ln,poor365_ln,poor685_ln,prosgap2017,geo_code2_new
MHL,2019,2019,HIES,CONS,National,Fall 2024,MHL_2020_WB0,0.0085,0.0611,0.3137,3.2292091,
MKD,2020,2019,SILC-C,INC,Vardarski (MK001),Fall 2024,MKD_2021_NUTS3_MK001,0.0019,0.0174,0.0685,1.9635937,MKD_2015_ADMx_NUTS_MK001
MKD,2020,2019,SILC-C,INC,Istočen (MK002),Fall 2024,MKD_2021_NUTS3_MK002,0.0006,0.0351,0.0832,1.949351,MKD_2015_ADM1_40188
MKD,2020,2019,SILC-C,INC,Jugozapaden (MK003),Fall 2024,MKD_2021_NUTS3_MK003,0.0107,0.0275,0.1163,2.2687899,MKD_2015_ADMx_NUTS_MK004
MKD,2020,2019,SILC-C,INC,Jugoistočen (MK004),Fall 2024,MKD_2021_NUTS3_MK004,0.0043,0.0236,0.0782,2.1324351,MKD_2015_ADMx_NUTS_MK003
MKD,2020,2019,SILC-C,INC,Pelagoniski (MK005),Fall 2024,MKD_2021_NUTS3_MK005,0.004,0.0187,0.0674,2.1185973,MKD_2015_ADMx_NUTS_MK005
MKD,2020,2019,SILC-C,INC,Pološki (MK006),Fall 2024,MKD_2021_NUTS3_MK006,0.0645,0.1433,0.3115,5.1019494,MKD_2015_ADMx_NUTS_MK006
MKD,2020,2019,SILC-C,INC,Severoistočen (MK007),Fall 2024,MKD_2021_NUTS3_MK007,0.0577,0.1338,0.3425,4.4226683,MKD_2015_ADM1_51329
MKD,2020,2019,SILC-C,INC,Skopski (MK008),Fall 2024,MKD_2021_NUTS3_MK008,0.0301,0.0968,0.2341,3.30356,MKD_2015_ADM1_2948
MLI,2018,2019,EHCVM,CONS,Kayes,Fall 2024,MLI_2015_GAUL1_1928,0.0885,0.4299,0.8251,6.7570037,MLI_2021_ADM1_01
MLI,2018,2019,EHCVM,CONS,Menaka,Fall 2024,MLI_2015_GAUL2_19375,0.1476,0.5623,0.9586,7.9349607,MLI_2021_ADM1_10
MLI,2018,2019,EHCVM,CONS,Koulikoro,Fall 2024,MLI_2015_GAUL1_1930,0.0744,0.3924,0.7827,6.6527956,MLI_2021_ADM1_02
MLI,2018,2019,EHCVM,CONS,Sikasso,Fall 2024,MLI_2015_GAUL1_1933,0.2694,0.6748,0.9233,9.2857552,MLI_2021_ADM1_03
MLI,2018,2019,EHCVM,CONS,Segou,Fall 2024,MLI_2015_GAUL1_1932,0.2144,0.6037,0.9059,8.7283964,MLI_2021_ADM1_04
MLI,2018,2019,EHCVM,CONS,Mopti,Fall 2024,MLI_2015_GAUL1_1931,0.2541,0.6751,0.9195,9.3172577,MLI_2021_ADM1_05
MLI,2018,2019,EHCVM,CONS,Tombouctou,Fall 2024,MLI_2015_GAUL1_1934,0.1148,0.4637,0.8994,7.2585316,MLI_2021_ADM1_06
MLI,2018,2019,EHCVM,CONS,Gao,Fall 2024,MLI_2015_GAULx_1927,0.2188,0.5112,0.8809,8.1099095,MLI_2021_ADM1_07
MLI,2018,2019,EHCVM,CONS,Kidal,Fall 2024,MLI_2015_GAUL1_1929,0,0.0142,0.3355,3.1435361,MLI_2021_ADM1_08
MLI,2018,2019,EHCVM,CONS,Bamako,Fall 2024,MLI_2015_GAUL1_1926,0.0031,0.0613,0.4129,3.5893982,MLI_2021_ADM1_09
MLT,2020,2019,EU-SILC,INC,National,Fall 2024,MLT_2020_WB0,0.0035,0.0035,0.0067,0.79405988,
MMR,2017,2019,MLCS,CONS,Kachin,Fall 2024,MMR_2022_GADM1_MMR.4_1,0.0525,0.2933,0.7809,5.8984418,MMR_2017_ADM_4
MMR,2017,2019,MLCS,CONS,Mon,Fall 2024,MMR_2022_GADM1_MMR.9_1,0.0218,0.1249,0.5964,4.5801876,MMR_2017_ADM_9
MMR,2017,2019,MLCS,CONS,Rakhine,Fall 2024,MMR_2022_GADM1_MMR.11_1,0.0044,0.2413,0.8556,5.6840812,MMR_2017_ADM_11
MMR,2017,2019,MLCS,CONS,Yangon,Fall 2024,MMR_2022_GADM1_MMR.15_1,0.0049,0.0939,0.4905,3.9025497,MMR_2017_ADM_15
MMR,2017,2019,MLCS,CONS,Shan,Fall 2024,MMR_2022_GADM1_MMR.13_1,0.0254,0.1954,0.6711,5.1323289,MMR_2017_ADM_13
MMR,2017,2019,MLCS,CONS,Ayeyarwady,Fall 2024,MMR_2022_GADM1_MMR.1_1,0.0246,0.1984,0.7226,5.211146,MMR_2017_ADM_1
MMR,2017,2019,MLCS,CONS,Naypyitaw,Fall 2024,MMR_2022_GADM1_MMR.10_1,0.0021,0.1341,0.6208,4.53903,MMR_2017_ADM_10
MMR,2017,2019,MLCS,CONS,Kayah,Fall 2024,MMR_2022_GADM1_MMR.5_1,0.0421,0.2456,0.7055,5.4268095,MMR_2017_ADM_5
MMR,2017,2019,MLCS,CONS,Kayin,Fall 2024,MMR_2022_GADM1_MMR.6_1,0,0.1757,0.7014,4.8534771,MMR_2017_ADM_6
MMR,2017,2019,MLCS,CONS,Chin,Fall 2024,MMR_2022_GADM1_MMR.3_1,0.1429,0.4929,0.86,7.6980273,MMR_2017_ADM_3
MMR,2017,2019,MLCS,CONS,Sagaing,Fall 2024,MMR_2022_GADM1_MMR.12_1,0.0163,0.2093,0.7435,5.2386107,MMR_2017_ADM_12
MMR,2017,2019,MLCS,CONS,Tanintharyi,Fall 2024,MMR_2022_GADM1_MMR.14_1,0.0112,0.0752,0.4653,4.0192849,MMR_2017_ADM_14
MMR,2017,2019,MLCS,CONS,Bago,Fall 2024,MMR_2022_GADM1_MMR.2_1,0.0038,0.1325,0.5548,4.3410591,MMR_2017_ADM_2
MMR,2017,2019,MLCS,CONS,Magway,Fall 2024,MMR_2022_GADM1_MMR.7_1,0.0199,0.2428,0.7092,5.3166694,MMR_2017_ADM_7
MMR,2017,2019,MLCS,CONS,Mandalay,Fall 2024,MMR_2022_GADM1_MMR.8_1,0.0032,0.0759,0.567,4.0749172,MMR_2017_ADM_8
MNE,2020,2019,SILC-C,INC,Mojkovac & Kolasin & Plav & Bijelo Polje & Pljevlja & Pluzine & Zabljak & Berane & Savnik & Rozaj & Andrijevica,Fall 2024,MNE_2015_GAULx_1,0.0485,0.096,0.3273,3.8969363,MNE_2015_ADM1_2101
MNE,2020,2019,SILC-C,INC,Cetinje & Danilovgrad & Niksic,Fall 2024,MNE_2015_GAULx_2,0.0053,0.0179,0.0722,1.8750959,MNE_2015_ADMx_2647_1
MNE,2020,2019,SILC-C,INC,Herceg Novi & Kotor & Budva & Tivat & Ulcinj & Bar,Fall 2024,MNE_2015_GAULx_3,0.0101,0.0212,0.0648,1.8244347,MNE_2015_ADM1_2104
MNE,2020,2019,SILC-C,INC,Podgorica,Fall 2024,MNE_2015_GAUL1_25365,0.0091,0.0214,0.1009,2.0374843,MNE_2015_ADM1_25365
MNG,2018,2019,HSES,CONS,Ulaanbaatar,Fall 2024,MNG_2015_GAUL1_2095,0.007,0.0522,0.2945,3.1139891,MNG_2015_ADM1_2095
MNG,2018,2019,HSES,CONS,Dornod,Fall 2024,MNG_2015_GAUL1_2081,0.0075,0.0973,0.5016,3.9840162,MNG_2015_ADM1_2081
MNG,2018,2019,HSES,CONS,Su'xbaatar,Fall 2024,MNG_2015_GAUL1_2093,0.0072,0.0441,0.3353,3.1794493,MNG_2015_ADM1_2093
MNG,2018,2019,HSES,CONS,Xentii,Fall 2024,MNG_2015_GAUL1_2086,0,0.0752,0.418,3.6925524,MNG_2015_ADM1_2086
MNG,2018,2019,HSES,CONS,To'v,Fall 2024,MNG_2015_GAUL1_2094,0,0.0467,0.234,2.854982,MNG_2015_ADM1_2094
MNG,2018,2019,HSES,CONS,Govisu'mber,Fall 2024,MNG_2015_GAUL1_2084,0.015,0.0487,0.6017,4.2608868,MNG_2015_ADM1_2084
MNG,2018,2019,HSES,CONS,Selenge,Fall 2024,MNG_2015_GAUL1_2092,0,0.0535,0.3998,3.5040712,MNG_2015_ADM1_2092
MNG,2018,2019,HSES,CONS,Dornogovi,Fall 2024,MNG_2015_GAUL1_2082,0,0.0227,0.2724,3.0047127,MNG_2015_ADM1_2082
MNG,2018,2019,HSES,CONS,Darxan-Uul,Fall 2024,MNG_2015_GAUL1_2079,0.0117,0.0962,0.3661,3.618875,MNG_2015_ADMx_167_1
MNG,2018,2019,HSES,CONS,O'mnogovi,Fall 2024,MNG_2015_GAUL1_2089,0,0.0121,0.14,2.6225735,MNG_2015_ADM1_2089
MNG,2018,2019,HSES,CONS,Dundgovi,Fall 2024,MNG_2015_GAUL1_2083,0.0034,0.0527,0.2429,3.0098297,MNG_2015_ADM1_2083
MNG,2018,2019,HSES,CONS,Orxon,Fall 2024,MNG_2015_GAUL1_2090,0.0061,0.0526,0.3027,3.142241,MNG_2015_ADM1_2090
MNG,2018,2019,HSES,CONS,O'vorxangai,Fall 2024,MNG_2015_GAUL1_2091,0,0.0329,0.3952,3.4707789,MNG_2015_ADM1_2091
MNG,2018,2019,HSES,CONS,Bulgan,Fall 2024,MNG_2015_GAUL1_2078,0.0029,0.0708,0.4471,3.9209828,MNG_2015_ADM1_2078
MNG,2018,2019,HSES,CONS,Bayanxongor,Fall 2024,MNG_2015_GAUL1_2077,0,0.0084,0.3361,3.1784074,MNG_2015_ADM1_2077
MNG,2018,2019,HSES,CONS,Arxangai,Fall 2024,MNG_2015_GAUL1_2075,0.0038,0.0724,0.4748,3.8123091,MNG_2015_ADM1_2075
MNG,2018,2019,HSES,CONS,Xo'vsgol,Fall 2024,MNG_2015_GAUL1_2088,0.0042,0.0421,0.3087,3.1590464,MNG_2015_ADM1_2088
MNG,2018,2019,HSES,CONS,Zavxan,Fall 2024,MNG_2015_GAUL1_2097,0.0051,0.0391,0.2758,3.1332248,MNG_2015_ADM1_2007
MNG,2018,2019,HSES,CONS,Govi-Altai,Fall 2024,MNG_2015_GAUL1_2085,0.0053,0.0992,0.5428,4.2026549,MNG_2015_ADM1_2085
MNG,2018,2019,HSES,CONS,Bayan-O'lgii,Fall 2024,MNG_2015_GAUL1_2076,0.0041,0.0322,0.2819,3.0568495,MNG_2015_ADM1_2076
MNG,2018,2019,HSES,CONS,Xovd,Fall 2024,MNG_2015_GAUL1_2087,0.0049,0.0833,0.4792,3.909692,MNG_2015_ADM1_2087
MNG,2018,2019,HSES,CONS,Uvs,Fall 2024,MNG_2015_GAUL1_2096,0.0017,0.0448,0.3762,3.4684039,MNG_2015_ADM1_2096
MOZ,2019,2019,IOF,CONS,Niassa,Fall 2024,MOZ_2015_GAUL1_2119,0.7095,0.9032,0.9834,18.77495,MOZ_2015_ADM1_2119
MOZ,2019,2019,IOF,CONS,Maputo,Fall 2024,MOZ_2015_GAULx_41373,0.3215,0.59,0.8229,9.944249,MOZ_2015_ADM1_41373
MOZ,2019,2019,IOF,CONS,Cidade de Maputo,Fall 2024,MOZ_2015_GAUL2_41374,0.189,0.4484,0.7374,7.4640648,MOZ_2015_ADM2_41374
MOZ,2019,2019,IOF,CONS,Cabo Delgado,Fall 2024,MOZ_2015_GAUL1_2112,0.8467,0.9475,0.9827,26.500367,MOZ_2015_ADM1_2112
MOZ,2019,2019,IOF,CONS,Nampula,Fall 2024,MOZ_2015_GAUL1_2118,0.8732,0.9518,0.9821,32.637917,MOZ_2015_ADM1_2118
MOZ,2019,2019,IOF,CONS,Zambezia,Fall 2024,MOZ_2015_GAUL1_2122,0.8467,0.9513,0.9905,24.867932,MOZ_2015_ADM1_2122
MOZ,2019,2019,IOF,CONS,Tete,Fall 2024,MOZ_2015_GAUL1_2121,0.6113,0.8574,0.9536,19.285527,MOZ_2015_ADM1_2121
MOZ,2019,2019,IOF,CONS,Manica,Fall 2024,MOZ_2015_GAUL1_2115,0.6881,0.8681,0.9602,20.728925,MOZ_2015_ADM1_2115
MOZ,2019,2019,IOF,CONS,Sofala,Fall 2024,MOZ_2015_GAUL1_2120,0.677,0.8744,0.9609,18.919354,MOZ_2015_ADM1_2120
MOZ,2019,2019,IOF,CONS,Inhambane,Fall 2024,MOZ_2015_GAUL1_2114,0.6618,0.8438,0.9474,18.834254,MOZ_2015_ADM1_2114
MOZ,2019,2019,IOF,CONS,Gaza,Fall 2024,MOZ_2015_GAUL1_2113,0.7209,0.8793,0.9716,28.32013,MOZ_2015_ADM1_2113
MRT,2019,2019,EPCV,CONS,Hodh Ech Chargi,Fall 2024,MRT_2015_GAUL1_2010,0.0274,0.2015,0.6628,5.0649488,MRT_2015_ADM1_2010
MRT,2019,2019,EPCV,CONS,Guidimakha,Fall 2024,MRT_2015_GAUL1_2009,0.1656,0.466,0.7946,7.8957921,MRT_2015_ADM1_2009
MRT,2019,2019,EPCV,CONS,Tiris-Zemmour,Fall 2024,MRT_2015_GAUL1_2015,0.0253,0.0992,0.4269,3.9804699,MRT_2015_ADM1_2015
MRT,2019,2019,EPCV,CONS,Inchiri,Fall 2024,MRT_2015_GAUL1_2012,0.0061,0.0878,0.5865,4.4020875,MRT_2015_ADM1_2012
MRT,2019,2019,EPCV,CONS,Nouakchott,Fall 2024,MRT_2015_GAUL1_2013,0.0248,0.114,0.5234,4.4255885,MRT_2015_ADM1_2013
MRT,2019,2019,EPCV,CONS,Hodh El Gharbi,Fall 2024,MRT_2015_GAUL1_2011,0.0253,0.2929,0.7797,5.7993212,MRT_2015_ADM1_2011
MRT,2019,2019,EPCV,CONS,Assaba,Fall 2024,MRT_2015_GAUL1_2005,0.0862,0.352,0.7072,6.3846951,MRT_2015_ADM1_2005
MRT,2019,2019,EPCV,CONS,Gorgol,Fall 2024,MRT_2015_GAUL1_2008,0.0587,0.3174,0.8178,6.1592432,MRT_2015_ADM1_2008
MRT,2019,2019,EPCV,CONS,Brakna,Fall 2024,MRT_2015_GAUL1_2006,0.0975,0.3797,0.7998,6.8217856,MRT_2015_ADM1_2006
MRT,2019,2019,EPCV,CONS,Trarza,Fall 2024,MRT_2015_GAUL1_2016,0.0314,0.2218,0.6861,5.2764144,MRT_2015_ADM1_2016
MRT,2019,2019,EPCV,CONS,Adrar,Fall 2024,MRT_2015_GAUL1_2004,0.0166,0.2438,0.7241,5.3278288,MRT_2015_ADM1_2004
MRT,2019,2019,EPCV,CONS,Dakhlet-Nouadhibou,Fall 2024,MRT_2015_GAUL1_2007,0,0.0745,0.4133,3.7129397,MRT_2015_ADM1_2007
MRT,2019,2019,EPCV,CONS,Tagant,Fall 2024,MRT_2015_GAUL1_2014,0.0797,0.3773,0.7745,6.3622333,MRT_2015_ADM1_2014
MUS,2017,2019,HBS,CONS,Port Louis,Fall 2024,MUS_2015_GAUL1_2024,0,0.0212,0.132,2.3687098,MUS_2015_GADM_MUS.8_1
MUS,2017,2019,HBS,CONS,Pamplemousses,Fall 2024,MUS_2015_GAUL1_2022,0,0.0089,0.102,2.0451886,MUS_2015_GADM_MUS.6_1
MUS,2017,2019,HBS,CONS,Riviere Du Rempart,Fall 2024,MUS_2015_GAUL1_2025,0,0.0021,0.0886,2.1038785,MUS_2015_GADM_MUS.9_1
MUS,2017,2019,HBS,CONS,Flacq,Fall 2024,MUS_2015_GAUL1_2019,0.0011,0.0048,0.117,2.2079165,MUS_2015_GADM_MUS.3_1
MUS,2017,2019,HBS,CONS,Grand Port,Fall 2024,MUS_2015_GAUL1_2020,0,0.0159,0.1533,2.4320491,MUS_2015_GADM_MUS.4_1
MUS,2017,2019,HBS,CONS,Savanne,Fall 2024,MUS_2015_GAUL1_2026,0,0.0127,0.14,2.391338,MUS_2015_GADM_MUS.12_1
MUS,2017,2019,HBS,CONS,Plaines Wilhems,Fall 2024,MUS_2015_GAUL1_2023,0.0003,0.0109,0.0791,1.8916975,MUS_2015_GADM_MUS.7_1
MUS,2017,2019,HBS,CONS,Moka,Fall 2024,MUS_2015_GAUL1_2021,0,0.0068,0.123,2.1044821,MUS_2015_GADM_MUS.5_1
MUS,2017,2019,HBS,CONS,Black River,Fall 2024,MUS_2015_GAUL1_2018,0,0.0234,0.1317,2.258183,MUS_2015_GADM_MUS.2_1
MUS,2017,2019,HBS,CONS,Administrative unit not available,Fall 2024,MUS_2015_GAUL1_2017,0.0248,0.1425,0.4313,3.8889978,MUS_2015_GADM_MUS.10_1
MWI,2019,2019,IHS-V,CONS,Chitipa,Fall 2024,MWI_2015_GAUL2_19316,0.6555,0.9157,0.9914,16.28439,MWI_2015_ADM2_19316
MWI,2019,2019,IHS-V,CONS,Karonga,Fall 2024,MWI_2015_GAUL2_19317,0.6379,0.8737,0.9798,15.108657,MWI_2015_ADM2_19317
MWI,2019,2019,IHS-V,CONS,Nkhata Bay,Fall 2024,MWI_2015_GAUL2_42173,0.4288,0.7948,0.9838,11.52793,MWI_2015_ADM2_42173
MWI,2019,2019,IHS-V,CONS,Rumphi,Fall 2024,MWI_2015_GAUL2_19320,0.4579,0.8384,0.9673,12.484224,MWI_2015_ADM2_19320
MWI,2019,2019,IHS-V,CONS,Mzimba,Fall 2024,MWI_2015_GAUL2_19318,0.533,0.7952,0.9468,13.934062,MWI_2015_ADM2_19318
MWI,2019,2019,IHS-V,CONS,Likoma,Fall 2024,MWI_2015_GAUL2_42172,0.434,0.8283,0.976,13.008472,MWI_2015_M2_42172
MWI,2019,2019,IHS-V,CONS,Kasungu,Fall 2024,MWI_2015_GAUL2_19309,0.8163,0.9612,0.9959,20.648589,MWI_2015_ADM2_19309
MWI,2019,2019,IHS-V,CONS,Nkhotakota,Fall 2024,MWI_2015_GAUL2_19312,0.6761,0.8974,0.9882,17.359611,MWI_2015_ADM2_19312
MWI,2019,2019,IHS-V,CONS,Ntchisi,Fall 2024,MWI_2015_GAUL2_19314,0.7662,0.9443,0.9971,18.161904,MWI_2015_ADM2_19314
MWI,2019,2019,IHS-V,CONS,Dowa,Fall 2024,MWI_2015_GAUL2_19308,0.829,0.9613,0.9928,21.417541,MWI_2015_ADM2_19308
MWI,2019,2019,IHS-V,CONS,Salima,Fall 2024,MWI_2015_GAUL2_19315,0.7571,0.9209,0.9787,21.350182,MWI_2015_ADM2_19315
MWI,2019,2019,IHS-V,CONS,Lilongwe,Fall 2024,MWI_2015_GAUL2_19310,0.6107,0.8164,0.9454,16.805624,MWI_2015_ADM2_19310
MWI,2019,2019,IHS-V,CONS,Mchinji,Fall 2024,MWI_2015_GAUL2_19311,0.8069,0.9654,0.9969,22.391834,MWI_2015_ADM2_19311
MWI,2019,2019,IHS-V,CONS,Dedza,Fall 2024,MWI_2015_GAUL2_19307,0.779,0.9445,0.9907,21.611891,MWI_2015_ADM2_19307
MWI,2019,2019,IHS-V,CONS,Ntcheu,Fall 2024,MWI_2015_GAUL2_19313,0.7872,0.9325,0.9963,20.228335,MWI_2015_ADM2_19313
MWI,2019,2019,IHS-V,CONS,Mangochi,Fall 2024,MWI_2015_GAUL2_19325,0.7984,0.9458,0.9921,21.380138,MWI_2015_ADM2_19325
MWI,2019,2019,IHS-V,CONS,Machinga,Fall 2024,MWI_2015_GAUL2_42175,0.8088,0.9613,0.9939,20.913905,MWI_2015_ADM2_42175
MWI,2019,2019,IHS-V,CONS,Zomba,Fall 2024,MWI_2015_GAUL2_19330,0.6504,0.8718,0.9553,16.990509,MWI_2015_GADM1_MWI_MWI.28_1
MWI,2019,2019,IHS-V,CONS,Chiradzulu,Fall 2024,MWI_2015_GAUL2_19323,0.6449,0.8937,0.9873,16.407037,MWI_2015_ADM2_19323
MWI,2019,2019,IHS-V,CONS,Blantyre,Fall 2024,MWI_2015_GAUL2_19321,0.4062,0.6767,0.8817,11.601181,MWI_2015_ADM2_19321
MWI,2019,2019,IHS-V,CONS,Mwanza,Fall 2024,MWI_2015_GAUL2_65271,0.7378,0.8925,0.9838,17.814145,MWI_2015_ADM2_65271
MWI,2019,2019,IHS-V,CONS,Thyolo,Fall 2024,MWI_2015_GAUL2_19329,0.7306,0.9444,0.9955,17.497074,MWI_2015_ADM2_19329
MWI,2019,2019,IHS-V,CONS,Mulanje,Fall 2024,MWI_2015_GAUL2_42176,0.7589,0.9379,0.9919,19.2951,MWI_2015_ADM2_42176
MWI,2019,2019,IHS-V,CONS,Phalombe,Fall 2024,MWI_2015_GAUL2_42177,0.8477,0.9627,0.9919,21.113352,MWI_2015_ADM2_42177
MWI,2019,2019,IHS-V,CONS,Chikwawa,Fall 2024,MWI_2015_GAUL2_19322,0.8204,0.9624,0.9939,20.419707,MWI_2015_ADM2_19322
MWI,2019,2019,IHS-V,CONS,Nsanje,Fall 2024,MWI_2015_GAUL2_19328,0.8149,0.9534,0.9896,21.975971,MWI_2015_ADM2_19328
MWI,2019,2019,IHS-V,CONS,Balaka,Fall 2024,MWI_2015_GAUL2_42174,0.7784,0.9301,0.9885,20.480897,MWI_2015_ADM2_42174
MWI,2019,2019,IHS-V,CONS,Neno,Fall 2024,MWI_2015_GAUL2_65270,0.7139,0.9125,0.9771,15.96392,MWI_2015_ADM2_65270
MYS,2019,2019,HIESBA,INC,Johor,Fall 2024,MYS_2015_GAUL1_1891,0,0,0.00885136,1.073138,MYS_2015_ADM1_1891
MYS,2019,2019,HIESBA,INC,Kedah,Fall 2024,MYS_2015_GAUL1_1892,0,0.00054644,0.02583551,1.4732791,MYS_2015_ADM1_1892
MYS,2019,2019,HIESBA,INC,Kelantan,Fall 2024,MYS_2015_GAUL1_1893,0.00046767,0.00326041,0.08444814,1.9373064,MYS_2015_ADM1_1893
MYS,2019,2019,HIESBA,INC,Kuala Lumpur,Fall 2024,MYS_2015_GAUL1_1894,0,0,0.00039339,0.61885261,MYS_2015_ADM1_1894
MYS,2019,2019,HIESBA,INC,Melaka,Fall 2024,MYS_2015_GAUL1_1895,0,0.00105058,0.01038347,1.1315206,MYS_2015_ADM1_1895
MYS,2019,2019,HIESBA,INC,Negeri Sembilan,Fall 2024,MYS_2015_GAUL1_1896,0,0.00102131,0.01963073,1.2509812,MYS_2015_ADM1_1896
MYS,2019,2019,HIESBA,INC,Pahang,Fall 2024,MYS_2015_GAUL1_1897,0,0.00052178,0.01101993,1.340934,MYS_2015_ADM1_1897
MYS,2019,2019,HIESBA,INC,Perak,Fall 2024,MYS_2015_GAUL1_1898,0.00028089,0.00122354,0.02737905,1.4043435,MYS_2015_ADM1_1898
MYS,2019,2019,HIESBA,INC,Perlis,Fall 2024,MYS_2015_GAUL1_1899,0,0.00070567,0.00872174,1.3219301,MYS_2015_ADM1_1899
MYS,2019,2019,HIESBA,INC,Pulau Pinang,Fall 2024,MYS_2015_GAUL1_1900,0,0,0.00665101,1.0130583,MYS_2015_ADM1_1900
MYS,2019,2019,HIESBA,INC,Sabah,Fall 2024,MYS_2015_GAUL1_1901,0.00008603,0.00786105,0.11934927,1.9899047,MYS_2015_ADM1_1901
MYS,2019,2019,HIESBA,INC,Sarawak,Fall 2024,MYS_2015_GAUL1_1902,0,0.00126292,0.04533721,1.565234,MYS_2015_ADM1_1902
MYS,2019,2019,HIESBA,INC,Selangor,Fall 2024,MYS_2015_GAUL1_1903,0,0.00025292,0.00767939,0.92873002,MYS_2015_ADM1_1903
MYS,2019,2019,HIESBA,INC,Terengganu,Fall 2024,MYS_2015_GAUL1_1904,0,0.00148178,0.02287284,1.4371572,MYS_2015_ADM1_1904
NAM,2015,2019,NHIES,CONS,Karas,Fall 2024,NAM_2015_GAUL1_2140,0.0853,0.221,0.4853,5.2028166,NAM_2015_ADM1_2140
NAM,2015,2019,NHIES,CONS,Omusati,Fall 2024,NAM_2015_GAUL1_2146,0.1825,0.4499,0.7485,7.8965173,NAM_2015_ADM1_2146
NAM,2015,2019,NHIES,CONS,Oshana,Fall 2024,NAM_2015_GAUL1_2147,0.099,0.2576,0.5224,5.2461026,NAM_2015_ADM1_2147
NAM,2015,2019,NHIES,CONS,Oshikoto,Fall 2024,NAM_2015_GAUL1_2148,0.132,0.3754,0.6747,6.7839868,NAM_2015_ADM1_2148
NAM,2015,2019,NHIES,CONS,Otjozondjupa,Fall 2024,NAM_2015_GAUL1_2149,0.1843,0.3411,0.6075,7.9306114,NAM_2015_ADM1_2149
NAM,2015,2019,NHIES,CONS,Caprivi,Fall 2024,NAM_2015_GAUL1_2137,0.3023,0.5579,0.7771,10.834263,NAM_2015_ADM1_2137
NAM,2015,2019,NHIES,CONS,Erongo,Fall 2024,NAM_2015_GAUL1_2138,0.0314,0.092,0.3226,3.3142735,NAM_2015_ADM1_2138
NAM,2015,2019,NHIES,CONS,Hardap,Fall 2024,NAM_2015_GAUL1_2139,0.1069,0.2745,0.5069,5.2773395,NAM_2015_ADM1_2139
NAM,2015,2019,NHIES,CONS,Kavango,Fall 2024,NAM_2015_GAUL1_2141,0.3579,0.579,0.8153,11.712776,NAM_2015_ADM1_2141
NAM,2015,2019,NHIES,CONS,Khomas,Fall 2024,NAM_2015_GAUL1_2142,0.0389,0.1458,0.2928,3.4857922,NAM_2015_ADM1_2142
NAM,2015,2019,NHIES,CONS,Kunene,Fall 2024,NAM_2015_GAUL1_2143,0.3971,0.6267,0.8065,11.804349,NAM_2015_ADM1_2143
NAM,2015,2019,NHIES,CONS,Ohangwena,Fall 2024,NAM_2015_GAUL1_2144,0.1391,0.3403,0.6417,6.6259405,NAM_2015_ADM1_2144
NAM,2015,2019,NHIES,CONS,Omaheke,Fall 2024,NAM_2015_GAUL1_2145,0.3469,0.499,0.708,12.216794,NAM_2015_ADM1_2145
NER,2018,2019,EHCVM,CONS,Agadez,Fall 2024,NER_2015_GAUL1_2202,0.1809,0.5439,0.8462,7.9942167,NER_2015_ADM1_2202
NER,2018,2019,EHCVM,CONS,Diffa,Fall 2024,NER_2015_GAUL1_2203,0.4217,0.7713,0.9539,11.046553,NER_2015_ADM1_2203
NER,2018,2019,EHCVM,CONS,Dosso,Fall 2024,NER_2015_GAUL1_2204,0.5229,0.8565,0.9788,12.881039,NER_2015_ADM1_2204
NER,2018,2019,EHCVM,CONS,Maradi,Fall 2024,NER_2015_GAUL1_2205,0.5908,0.8831,0.9714,14.685264,NER_2015_ADM1_2205
NER,2018,2019,EHCVM,CONS,Tahoua,Fall 2024,NER_2015_GAUL1_2207,0.5002,0.8531,0.9785,12.737508,NER_2015_ADM1_2207
NER,2018,2019,EHCVM,CONS,Tillaberi,Fall 2024,NER_2015_GAUL1_2208,0.4668,0.8299,0.9734,12.788321,NER_2015_ADM1_2208
NER,2018,2019,EHCVM,CONS,Zinder,Fall 2024,NER_2015_GAUL1_2209,0.6107,0.8685,0.9797,15.044111,NER_2015_ADM1_2209
NER,2018,2019,EHCVM,CONS,Niamey,Fall 2024,NER_2015_GAUL1_2206,0.044,0.2134,0.5896,4.9060016,NER_2015_ADM1_2206
NGA,2018,2019,LSS,CONS,Abia,Fall 2024,NGA_2015_GAUL1_65698,0.1985,0.6677,0.9562,8.9991451,NGA_2015_ADM1_65698
NGA,2018,2019,LSS,CONS,Delta,Fall 2024,NGA_2015_GAUL1_2218,0.0293,0.2618,0.7214,5.3700388,NGA_2015_ADM1_2218
NGA,2018,2019,LSS,CONS,Ebonyi,Fall 2024,NGA_2015_GAUL1_65701,0.7289,0.929,0.9939,16.853455,NGA_2015_ADM1_65701
NGA,2018,2019,LSS,CONS,Edo,Fall 2024,NGA_2015_GAUL1_2219,0.0877,0.3549,0.8349,6.5449699,NGA_2015_ADM1_2219
NGA,2018,2019,LSS,CONS,Ekiti,Fall 2024,NGA_2015_GAUL1_65702,0.1775,0.5441,0.8981,8.0477048,NGA_2015_ADM1_65702
NGA,2018,2019,LSS,CONS,Enugu,Fall 2024,NGA_2015_GAUL1_65703,0.4007,0.8576,0.9861,11.721043,NGA_2015_ADM1_65703
NGA,2018,2019,LSS,CONS,Gombe,Fall 2024,NGA_2015_GAUL1_65704,0.473,0.8412,0.965,12.847587,NGA_2015_ADM1_65704
